UNIQID	BY4743_log2_Fitness_Score_Rep1	BY4743_log2_Fitness_Score_Rep2	BY4743_log2_Fitness_Score_Rep3	BC187_log2_Fitness_Score_Rep1	BC187_log2_Fitness_Score_Rep2	BC187_log2_Fitness_Score_Rep3	DBVPG1373_log2_Fitness_Score_Rep1	DBVPG1373_log2_Fitness_Score_Rep2	DBVPG1373_log2_Fitness_Score_Rep3	YJM978_log2_Fitness_Score_Rep1	YJM978_log2_Fitness_Score_Rep2	YJM978_log2_Fitness_Score_Rep3	NCYC3290_log2_Fitness_Score_Rep1	NCYC3290_log2_Fitness_Score_Rep2	NCYC3290_log2_Fitness_Score_Rep3	Y12_log2_Fitness_Score_Rep1	Y12_log2_Fitness_Score_Rep2	Y12_log2_Fitness_Score_Rep3	YJM1389_log2_Fitness_Score_Rep1	YJM1389_log2_Fitness_Score_Rep2	YJM1389_log2_Fitness_Score_Rep3	YJM1592_log2_Fitness_Score_Rep1	YJM1592_log2_Fitness_Score_Rep2	YJM1592_log2_Fitness_Score_Rep3	YJM1273_log2_Fitness_Score_Rep1	YJM1273_log2_Fitness_Score_Rep2	YJM1273_log2_Fitness_Score_Rep3	YPS128_log2_Fitness_Score_Rep1	YPS128_log2_Fitness_Score_Rep2	YPS128_log2_Fitness_Score_Rep3	YPS163_log2_Fitness_Score_Rep1	YPS163_log2_Fitness_Score_Rep2	YPS163_log2_Fitness_Score_Rep3	YPS606_log2_Fitness_Score_Rep1	YPS606_log2_Fitness_Score_Rep2	Y2209_log2_Fitness_Score_Rep1	Y2209_log2_Fitness_Score_Rep2	Y2209_log2_Fitness_Score_Rep3	Y389_log2_Fitness_Score_Rep1	Y389_log2_Fitness_Score_Rep2	Y389_log2_Fitness_Score_Rep3	Y7568_log2_Fitness_Score_Rep1	Y7568_log2_Fitness_Score_Rep2	Y7568_log2_Fitness_Score_Rep3
YOR063W	-0.726831	-0.628779	-0.540955	-1.392812	-0.918089	-1.258734				-0.807355	-1.046794	-1.254678	-4.70044	-5.093512	-6.392317	-7.531381	-5.870365	-5.392317	-3.16323	-3.40439	-5.417853	-0.619728	-0.59172	-1.069541	-5.321928	-5.260528	-3.517848	-7.475733	-5.266787	-3.89812	-3.194378	-3.290677	-3.348728	-4.013627	-3.111156	-0.584963	-0.724893	-0.777608	-1.734988	-0.950247	-1.431951	-0.796467	-0.64174	-0.633015
YOR369C	-1.030837	-1.341293	-1.070389	-1.171725	-0.991637	-1.321928	-5.129283	-4.584963	-3.475733	-1.481869	-0.902153	-1.46662	-5.327927	-5.350497	-5.279224	-8.266787	-8.5157	-6.599913	-4.928107	-4.091922	-4.180572	-1.209847	-1.34645	-0.845157	-5.215937	-7.357552	-6.108524	-8.330917	-5.619609	-4.74514	-3.282934	-4.261668	-4.652077	-4.72412	-2.263159	-1.409984	-0.874469	-1.293446	-2.06301	-1.80128	-1.711279	-1.746025	-1.36257	-1.395229
YDL130W	-0.757073	-0.830075	-0.851575	-0.581548	-0.730393	-0.95541	-2.750022	-2.657112	-4.292782	-0.385193	-0.48866	-0.298596	-4.45474	-4.569856	-3.129283	-4.554589	-5.008989	-4.371559	-3.052089	-3.314315	-2.651052	-1.394532	-1.835369	-1.911463	-2.383329	-2.736966	-3.209453	-2.991387	-4.027481	-4.234055	-3.054448	-2.91427	-3.169925	-2.604821	-1.985625	-0.969068	-0.78182	-0.294331	-1.086157	-0.503021	-0.894647	-0.300448	-0.052467	-0.417235
YKL180W	-0.329233	-0.107465	-0.397267	-0.683392	-0.923946	-0.811167	-1.853711	-1.709814	-1.786596	-0.364818	-0.707284	-0.545622	-3.609909	-3.863822	-3.584963	-4.096862	-4.609794	-4.620586	-1.985303	-1.785725	-1.953541	-1.142958	-1.363053	-1.068172	-2.122619	-2.216959	-1.76275	-4.127319	-2.477409	-1.677221	-1.606086	-1.722466	-1.333069	-0.843702	-1.370074	-0.074001	-0.206149	-0.181607	-0.550589	-0.338585	-0.800469	0.161037	-0.225067	-0.407175
YBL092W	-0.428843	-0.755129	-0.533432	-1.096962	-0.643856	-0.800013	-1.741807	-1.840617	-2.023847	-0.269187	-0.43472	-0.271302	-3.604862	-3.154123	-4.16323	-6.179909	-4.871485	-4.312278	-2.469485	-2.103288	-1.851749	-2.031296	-1.800028	-1.342004	-1.94596	-1.934905	-1.293914	-1.282828	-2.067263	-2.201634	-1.719892	-1.615416	-1.877064	-2.139157	-1.230738	-0.285621	-0.341531	-0.435122	-0.844636	-0.995872	-1.015513	-0.63743	-0.340028	-0.411314
YHR203C	-0.281976	-0.262076	-0.329308	-0.731982	-0.66458	-0.793549	-1.597453	-1.379346	-1.090698	-0.458399	-0.597674	-0.377235	-2.674995	-2.968567	-2.976074	-3.178803	-2.321928	-3.693262	-2.189478	-2.092446	-1.939535	-0.683773	-0.92805	-0.541635	-1.259562	-1.183864	-0.846704	-1.755315	-1.452207	-1.04891	-1.437209	-0.768053	-1.357894	-1.254635	-1.477284	-0.228672	-0.380345	0.005806	-0.793234	-0.938999	-0.618437	-0.644376	-0.531901	-0.438121
YNL162W	-0.748237	-0.698919	-0.584963	-0.884523	-1.314511	-0.970456	-2.602665	-2.527247	-2.469485	-0.665846	-0.303704	-0.709162	-2.932886	-2.765535	-4.047753	-5.599913	-4.169925	-5.78136	-2.750022	-2.720477	-3.111893	-2.243174	-1.318176	-0.388772	-2.597241	-2.453173	-2.25634	-3.472068	-2.566347	-1.894131	-2.434403	-1.575115	-2.280108	-2.480194	-2.573499	-0.649615	-0.922832	-1.1657	-1.083658	-1.026668	-1.385822	-0.691451	-0.513739	-0.387482
YGR192C	-1.437064	-1.247928	-1.337996	-1.417318	-1.10257	-1.604862	-3.285402	-4.263034	-3.857981	-1.311708	-0.536053	-1.182864	-2.485427	-5.258734	-3.594947	-5.139551	-5.960002	-6.01495	-2.83996	-3.169925	-3.695145	-1.854149	-2.311586	-2.529253	-3.00946	-2.675565	-3.584963	-4.399171	-3.865815	-2.146841	-2.550197	-2.165059	-2.984893	-4.139157	-1.678197	0	-0.496153	-0.669527	-1.02369	-1.204571	-1.157912	-0.590745	-0.621096	-0.647385
YLR185W	-0.530054	-0.596103	-0.419429	-1.871584	-1.087463	-0.897638	-3.473931	-3.227069	-3.373458	-0.806396	-0.600115	-0.833008	-3.21245	-3.771489	-3.463401	-4.839204	-7.118941	-4.694261	-2.134426	-3	-2.705056	-1.547193	-1.58111	-1.308549	-3.346803	-1.633057	-3.626439	-4.211309	-3.594181	-3.357552	-1.807355	-1.336428	-1.402965	-2.390696	-0.477284	-0.669413	-0.996296	-0.458785	-1.145851	-1.350977	-1.625226	-0.4346	-0.477533	-0.386748
YGL198W	-0.209263	-0.303104	-0.369573	-0.404025	-0.500898	-0.593896	-1.841302	-1.270089	-2.054448	-0.475679	-0.706269	-0.707628	-3.13452	-2.59773	-2.57447	-3.400538	-4.790077	-3.695808	-2.625226	-2.090321	-2.748311	-0.496109	-0.899773	-0.472852	-1.642968	-1.409014	-2.702258	-2.725825	-2.019682	-3.079434	-1.350687	-1.567433	-1.625091	-2.31973	-1.33978	-0.059501	-0.935631	-0.940905	-0.757866	-0.987119	-0.734858	-0.835189	-0.588186	-0.448985
YLR074C	-0.800391	-0.978626	-0.652077	-1.932886	-2.13245	-1.929611				-0.951745	-1.304855	-1.591915				0.00E+00	0.00E+00	0.00E+00	-3.655352	-3.4667	-3.70044	-3.584963	-3.584963	-1.634716	-6.658211	-5.807355	-3.841302	-7.721099	-7.665336	-3.991779	-5.129283	-6.321928	-6.321928	0.00E+00	0.00E+00	-1.741932	-1.702456	-1.487115	-2.893085	-4.137504	-2.514573	-1.421701	-1.520832	-1.592231
YAR042W	-1.788496	-3.222392	-1.754888	-4.686501	-4.066089	-5.149747	0.00E+00	0.00E+00	0.00E+00	-1.982722	-2.61471	-3.062284				0.00E+00	0.00E+00	0.00E+00	-4.247928	-6.672425	-6.754888	0.00E+00	0.00E+00	0.00E+00				0.00E+00	0.00E+00	0.00E+00				0.00E+00	0.00E+00	-1.862496	-3.398549	-2.146841	-2.807355	-3.137504	-7.108524	-2.371969	-2.621488	-3.205114
YGL008C	-4.075288	-3.386581	-3.380822	-2.849378	-2.361456	-3.38247				-2.257798	-2.403722	-2.152003				-7.383704	-5.672425	-6.507795	-1.672425	-1.70044	-2.463656	-4.882643	-3.72792	-5.539159										0.00E+00	0.00E+00	-2.426265	-3.050626	-2.963474	-4.113341	-2.844349	-2.766903	-3.314697	-2.886132	-3.307429
YBR118W	-3.261921	-3.602665	-3.597346	-5.426265	-3.305808	-3.149747	0.00E+00	0.00E+00	0.00E+00	-2.915608	-2.432959	-4.459432	-7.562242	-6.787903	-5.392317	0.00E+00	0.00E+00	0.00E+00				0.00E+00	0.00E+00	0.00E+00				0.00E+00	0.00E+00	0.00E+00				0.00E+00	0.00E+00	-3.792558	-2.97728	-1.747234	-6.055282	-3.662965	-3.405992	-2.693897	-3.050626	-4.099536
YLR030W	-4.013462	-3.33039	-4.115477	-2.364997	-2.376721	-2.305808				-2.31034	-2.314511	-1.971986	-5.336283	-8.214319	-8.471675				-7.179909	-6.78136	-5.599913	-3.541373	-4.049244	-3.239466	-5.156504	-4.189825	-5.942515				-5.169925	-5.61471	-6.442943	0.00E+00	0.00E+00	-3.017074	-2.534336	-1.959358	-4.523562	-4.1127	-5.279224	-2.327575	-3.064653	-3.122397
YDR432W	-2.617095	-2.392317	-2.456638	-3.61471	-3.336283	-3.007196	-5.643856	-5.857981	-5.209453	-2.807355	-2.097611	-1.874469													-7.189825	-5.247928	-7.228819				-5.375039	-5.442943	-6.97728	0.00E+00	0.00E+00	-2.714246	-3.932886	-3.308753	-4.562242	-3.131706	-2.70044	-2.449307	-2.18619	-2.408085
YDL192W	-3.074347	-2.906891	-3.53172	-3.749707	-3.531191	-4.114367				-2.500173	-2.85561	-2.814697	-6.851749	-7.826548	-8.033423				-5.16323	-4.754888	-5.133856	-5.554589	-4.610498	-5.217231	-5.77259	-5.185867	-6.029747				-7.149747	-5.78136	-3.885357	-6.246637	-4.189159	-1.534336	-1.765535	-2.10334	-3.036423	-3.464281	-3.709175	-1.807355	-1.871267	-1.724635
YLR110C	-2.617095	-2.365649	-2.21818	-4.203872	-4.447083	-4.158429				-3.093109	-2.976284	-2.785495				-6.303781	-7.67948	-7.693487	-5.807355	-4.566815	-6.442943	-4.115477	-3.678072	-3.321928							-6.569856	-5.330917	-4.101538	0.00E+00	0.00E+00	-1.540974	-2.84212	-3.034646	-3.126856	-3.289507	-3.275634	-2.627487	-3.379539	-3.364054
YIL095W	-2.527738	-2.463947	-2.778135	-4.345775	-3.658211	-4.157214				-4.007495	-3.328471	-2.61471	-8.276124	-6.499846	-8.129283				-5.870365	-7.930737	-6.960002	-3.169925	-2.871014	-2.78136				-7.930737	-5.01495	-8.204571				-6.983603	-2.748586	-3.070389	-2.951456	-3.33039	-3.09217	-3.201634	-3.643856	-3.454566	-4.074001	-3.437405
YJR127C	-5.219169	-5.604862	-3.925999	-4.285402	-3.608809	-4.481127				-2.053111	-2.944858	-2.067114	-6.942515	-7.129283	-5.222392				-6.366322	-5.60733	-5.982994	-3.409391	-1.830075	-1.987927										0.00E+00	0.00E+00	-1.690896	-2.416565	-1.811238	-3.807355	-5.507795	-4.044394	-2.602036	-2.980891	-2.734903
YLR347C	-2.918386	-3.091148	-2.992138	-2.302987	-2.360747	-2.345775	-2.765535	-3.792558	-3.620586	-1.555816	-1.485427	-1.426815	-6.247928	-5.954196	-7.467606	-7.894818	-5.137504	-7.599913	-7.366322	-8.092757	-6.483816	0.00E+00	0.00E+00	0.00E+00	-7.159871	-5.345775	-5.714246				-5.169925	-6.209453	-6.266787	-6.983603	-3.641671	-1.792558	-1.200913	-1.476149	-3.238787	-2.415037	-2.830075	-2.379539	-2.331844	-1.77259
YEL035C	-1.351472	-0.979241	-1.731183	-2.513409	-2.060121	-2.230298	-4.691162	-3.376376	-3.745954	-1.730942	-1.741467	-2.424498	0.00E+00	0.00E+00	0.00E+00	-5.186999	-6.044394	-6.277985	-4.293914	-3.243271	-3.967263	-2.693487	-2.375509	-2.451696	-3.433987	-2.590676	-3.481127	-3.809806	-4.338479	-3.84235	-2.425022	-2.580738	-2.507207	-3.428664	-3.678197	-2.398549	-2.250962	-2.020349	-2.608476	-2.384212	-2.497316	-2.900318	-2.691878	-2.622195
YLR075W	-0.820341	-0.695262	-0.938195	-1.071756	-1.393342	-1.168743	-3.536707	-2.910093	-2.747745	-1.641546	-1.703491	-1.769477	-2.154658	-3.712718	-3.104337	-4.174137	-5.041963	-6.030974	-3.653134	-3.893834	-4.017136	-2.383823	-2.771871	-2.337488	-3.492535	-3.713329	-4.016302	-5.473117	-4.191868	-4.515254	-2.871584	-3.446683	-2.935778	-2.817229	-3.87983	-1.743135	-1.440981	-1.639881	-2.482393	-2.59172	-2.593375	-2.248897	-1.941211	-2.165412
YJR045C	-5.826548	-4.944858	-5.031849	-2.684498	-2.658963	-2.258734				-1.851477	-1.929611	-2.863498							-4.499846	-3.5025	-4.452127	-3.712718	-3.759737	-3.765535							-3.491853	-4.321928	-4.321928	-3.139157	-6.579084	-1.894507	-2.51307	-1.895303	-3.846455	-2.978626	-4.035624	-2.341468	-2.197537	-2.39079
YPL203W	-4.067114	-4.125155	-3.942515	-3.792558	-3.749534	-4.252981	-5.569856	-6.584963	-5.183222	-2.78136	-2.612977	-2.895303	-3.816693	-6.981092	-8.748193	-6.383704	-7.78136	-8.016808	-4.665336	-6.228819	-4.423682	-2.882643	-3	-2.988685	-7.467606	-4.375039	-6.303781	-7.930737	-2.964896	-7.033423	-3.928107	-4.491853	-4.437405	-2.876123	-2.604196	-2.787106	-2.621488	-3.261265	-3.900004	-3.550197	-3.184875	-3.208108	-2.816909	-2.38529
YKL042W	-2.042169	-2.13945	-2.256693	-2.981384	-2.498806	-1.703436				-3.353637	-3.647698	-4.342392	-5.087463	-7.584963	-8.714246	-7.721099	-5.67948	-7.78136	-4.822002	-6.839204	-6.960002	-3.33985	-3.263034	-3.5025	-6.906891	-7.076816	-5.942515	-7.721099	-2.961526	-4.16262	-6.022368	-5.70044	-6.870365	0.00E+00	0.00E+00	-0.945138	-2.155278	-2.915111	-5.016808	-2.721536	-3.73954	-3.847997	-3.023536	-2.891624
YEL034W	-0.995151	-1.237692	-0.900738	-2.568474	-2.295456	-2.81876	-3.678072	-5.807355	-6.209453	-1.131245	-2.292782	-1.777608	-6.828665	-6.51307	-8.392317	-6.044394	-5.67948	-8.016808	-4.824428	-3.813404	-4.527738	-3.439112	-3.736966	-3.847997	-3.417408	-4.184425	-3.91427	-4.542258	-5.619609	-4.89812	-3.784271	-5.228819	-3.669851	-2.72412	-4.111156	-3.207595	-1.500429	-1.991588	-4.57289	-4.108524	-3.936638	-2.5603	-3.383704	-2.716207
YDR002W	-3.559232	-3.807355	-3.95977	-2.66469	-2.876194	-3.209453	-5.058894	-4.672425	-6.643856	-1.508147	-2.681824	-2.129283	-7.312883	-7.584963	-4.864186	-6.721099	-8.118941	-6.599913	-4.872125	-4.295456	-5.169925	-1.922463	-3.115477	-2.194378	-4.145677	-5.104337	-5.145677	-4.852998	-8.413628	-2.75743	-5.266787	-5.741467	-5.415037	0.00E+00	0.00E+00	-2.242361	-3.449307	-2.632268	-3.333901	-4.014167	-2.67948	-3.874469	-3.026612	-3.176878
YBR189W	-1.185355	-1.706034	-1.834576	-1.316027	-1.911692	-2.254573	-3.63743	-2.896164	-2.546488	-1.197939	-1.4842	-0.595158	-3.665882	-3.599318	-5.179909	-4.261668	-5.533979	-3.492887	-2.859039	-2.343623	-2.405141	-0.696384	-0.857042	-1.687061	-1.860275	-2.565199	-1.868135	-2.725825	-3.996528	-3.405141	-3.357552	-2.608809	-2.676461	-1.876123	-2.8157	-1.581396	-1.299241	-0.75336	-1.459432	-1.019496	-1.305138	-1.010621	-0.932537	-1.296982
YDL137W	-1.72316	-2.013056	-1.747234	-1.419607	-1.427134	-1.619431	-3.863498	-4.189825	-3.70044	-0.607215	-0.630766	-1.634351	-5.906891	-5.499846	-6.094518	-4.137504	-4.647972	-4.35962	-3.5025	-3.972693	-2.335603	-1.993305	-2.665336	-1.642678	-2.760812	-2.896164	-2.920566	-3.471869	-2.665336	-4.265894	-1.89503	-1.968291	-2.782608	-3.36155	-2.111156	-0.790966	-1.410788	-0.841496	-1.520832	-1.695145	-1.837061	-0.373259	-0.487049	-0.377235
YGL147C	-1.736966	-1.342187	-1.750549	-1.693897	-2.053638	-0.942285	-2.729352	-3.870365	-2.942515	-1.177305	-1.461227	-1.16262	-3.369234	-3.884523	-6.129283	-4.293914	-3.376721	-4.429988	-1.716207	-2.37388	-2.761285	-1.948285	-1.909488	-1.676593	-1.504043	-2.315355	-1.859137	-4.169925	-3.632995	-1.476651	-2.733354	-3.509014	-2.526546	0.00E+00	0.00E+00	-1.409644	-1.130061	-1.956931	-1.86821	-2.244887	-2.857981	-1.43105	-1.610274	-1.353637
YML124C	-1.367456	-1.033947	-1.019496	-2.142958	-1.852443	-2.030374	-3.058894	-2.330917	-2.070389	-1.773408	-2.547488	-1.524662	-4.304855	-2.976284	-4.126532	-4.459432	-5.094518	-4.392317	-3.321928	-4.279224	-3.589763	-2.261265	-1.564352	-1.831877	-4.222392	-7.159871	-3.720477	-4.240314	-4.624491	-2.641106	-3.285402	-2.704872	-3.89724	-3.013627	-3.21425	-1.459432	-1.883304	-2.138482	-1.086157	-1.419376	-0.931413	-1.84549	-1.612575	-1.847997
YML063W	-0.711239	-0.622842	-0.717337	-0.668311	-0.746243	-0.822604	-2.454902	-2.464281	-2.127112	-0.670692	-0.873654	-0.753206	-1.752072	-2.648288	-2.979822	-3.77259	-3.082989	-4.914883	-1.790772	-1.626783	-2.121015	-0.706776	-0.672983	-0.516744	-1.989112	-1.568284	-1.66188	-3.64943	-3.442518	-3.876517	-1.829466	-2.236377	-1.662965	-2.36155	-1.641671	-0.574867	-0.854395	-0.516791	-0.743819	-0.856547	-0.897485	-1.056268	-0.788216	-0.903882
YNL055C	-4.839204	-3.950612	-4.693487	-1.70044	-1.382146	-2.263034				-1.479168	-1.610958	-1.329308				-6.72792	-4.984893	-5.115477	-7.294621	-5.807355	-5.554589	-0.793549	-0.883486	-1.576029							-3.399931	-3.922832	-2.547488	0.00E+00	0.00E+00	-1.456638	-1.103093	-1.909802	-2.685891	-2.395301	-1.751321	-1.472753	-1.148863	-1.308549
YPL115C	-0.476438	-1.109624	-1.099536	-1.642106	-1.77961	-2.673772	-4.954196	-1.530515	-5.491853	-1.137504	-0.983512	-0.485427				-5.303781	-3.189825	-5.507795	-3.473931	-3.017922	-4.478047	-2.874469	-3.415037	-2.712718	-3.029747	-5.97728	-2.882643	0.00E+00	0.00E+00	0.00E+00				0.00E+00	0.00E+00	-1.038819	-1.347923	-1.075949	-2.356144	-1.197037	-1.658211	-2.471306	-2.099536	-2.038474
YMR145C	-2.355481	-2.438968	-2.334602	-1.891294	-1.554589	-1.635086	-6.870365	-4.84549	-4.643856	-2.6746	-2.969626	-2.91427	-6.677132	-6.714246	-5.357552	-3.987927	-5.459432	-3.631256	-7.577429	-6.794416	-8.005625	-3.334984	-3.049244	-2.017074	-7.022368	-5.741467	-7.011227	-8.060696	-5.142958	-7.451211				-3.36155	-7.427081	-2.55141	-2.11221	-1.63743	-4.11221	-3.102021	-3.523562	-3.415037	-2.634716	-3.239466
YOR204W	-1.415037	-0.866733	-1.356144	-2.020464	-2.36257	-1.767554	-1.519374	-2.351985	-2.554589	-2.499233	-2.13465	-2.124328	-2.169925	-4.345775	-4.321928	-7.139551	-8.044394	-5.691162	-2.57289	-3.417408	-3.482393	-2.432959	-2.421464	-3.86507	-5.523562	-2.765535	-3.429988	-3.251539	-4.866249	-4.633326	-2.287577	-4.247928	-3.595851	0.00E+00	0.00E+00	-1.42701	-2.83996	-1.574694	-2.06413	-3.190684	-2.608046	-2.5479	-2.233797	-2.7849
YPL106C	-1.847997	-1.68012	-1.566347	-2.230298	-2.184425	-1.284729	-2.880418	-2.635589	-2.600904	-1.946758	-1.869692	-1.911191	-4.196397	-4.472488	-6.807355				-3	-2.243454	-2.63743	-2.423211	-3.041027	-3.459432	-3.790077	-3.053111	-5.357552	-7.285402	-6.906891	-2.983512	-2.321928	-2.678072	-1.969626	-1.554195	-2.400663	-0.503433	-2.21901	-0.764372	-2.376721	-1.928447	-1.840522	-1.546894	-0.456858	-0.954771
YOL086C	-0.57295	-0.921145	-0.68012	-0.559427	-1.137504	-0.829608	-3	-3.129283	-4.237039	-0.389792	-0.395138	-0.405639	-1.856265	-3.934674	-3.305345	-3.022937	-3.254515	-3	-2.219966	-2.70044	-2.464108	-1.107384	-1.054966	-1.093867	-3.315642	-2.397335	-3.640458	-1.286051	-2.712718	-2.098886	-1.565854	-2.209453	-2.402098	-1.068768	-2.040767	-0.335258	-0.333424	-0.351312	-1.657795	-1.264647	-1.434284	-0.693088	-0.788835	-0.580949
YDL229W	-1.551576	-1.530515	-1.615465	-1.81526	-1.030697	-1.96801	-6.569856	-4.070389	-5.643856	-1.635589	-1.871485	-1.894131				-4.409391	-4.735325	-5.431846	-4.230954	-5.209453	-4.187627	-2.453718	-2.478047	-2.628031	-6.149747	-4.022368	-4.115477	-4.797013	-3.027481	-3.579226	-2.459432	-3.239466	-2.814444	-3.36155	-7.505083	-1.138828	-0.439821	-1.096215	-5.357552	-3.531381	-3.906891	-1.268935	-1.541765	-1.616973
YDL084W	-1.26628	-1.750022	-1.099536	-2.600101	-2.414012	-1.945844	-4.217231	-4.683265	-4.681824	-1.601173	-1.743392	-0.891688	-4.498251	-4.295456	-5.857981	-4.479469	-3.584963	-5.840104	-2.664816	-2.141833	-1.731804	-3.887525	-3.326293	-3.742771	-3.172508	-3.333901	-3.204245	-4.075993	-3.324413	-3.579226	-3.080712	-3.002689	-2.972414	-3.669672	-4.941231	-0.884119	-1.033497	-1.119975	-0.893085	-0.785335	-0.575195	-0.647247	-0.623309	-0.904629
YKL068W	-1.5115	-1.632268	-1.349584	-1.82852	-2.068172	-3.11221	-3.906891	-2.608809	-5.392317	-2.353637	-2.142294	-2.079227	-4.011227	-2.838719	-2.624491				-3.78136	-2.626185	-3.365649	0.00E+00	0.00E+00	0.00E+00	-2.292782	-4.841302	-2.954196	-3.472488	-7.011227	-4.079727	-5.357552	-4.297681	-5.83289	0.00E+00	0.00E+00	-0.987289	-1.736966	-1.784271	-2.846704	-1.38247	-2.329705	-1.313158	-1.678072	-1.482393
YER117W	-0.318569	-0.580489	-0.304006	-0.226592	-0.093685	-0.412126	-1.509861	-1.594361	-1.047306	-0.136605	0.012175	0.010106	-2.692603	-1.991489	-3.62975	-2.750022	-2.647385	-2.525883	-1.319279	-1.724546	-1.908852	-1.023297	-0.234147	-0.622765	-1.897553	-0.915608	-2.053111	-1.620337	-2.225292	-2.243623	-1.142958	-1.135352	-0.700929	-1.29116	-1.133876	-0.31797	-0.45089	-0.289956	-0.685303	-0.582842	-0.692196	-0.133978	-0.07215	-0.305966
YKR094C	-0.071039	-0.20482	-0.342796	-0.661831	-0.757345	-0.770941	-2.036837	-1.601264	-2.224002	-0.766409	-0.201634	-0.451696	-3.475085	-3.544321	-4.545792	-2.429766	-2.264828	-2.66458	-1.560957	-1.365133	-1.285091	-0.993714	-1.607683	-1.250407	-1.224432	-0.902933	-1.685891	-2.144597	-3.087463	-2.916022	-0.605244	-0.813481	-0.751376	-1.38427	-2.163623	-0.293966	-0.245476	-0.725378	-0.725825	-0.345249	-0.163165	-0.724058	-0.211693	-0.601577
YDR418W	-0.828234	-0.567685	-0.972864	-0.855795	-0.880905	-1.166972	-3.934112	-3.920566	-3.440573	-0.719584	-0.635589	-0.649901	-5.440573	-5.243174	-7.033423	-3.055853	-3.611435	-4.958843	-2.50696	-1.747901	-2.270327	-1.189554	-0.524662	-1.085285	-1.524527	-1.584963	-1.912224	-2.038994	-3.594181	-2.539159	-2.316369	-2.119507	-2.147644	-4.36155	-6.064511	-0.623732	-0.890957	-0.459432	-1.494765	-1.633872	-1.940443	-0.46699	-0.593759	-0.709744
YER074W	-0.322391	-0.392317	-0.256603	-0.464147	-0.542345	-0.81073	-3.02148	-2.444785	-3.169925	-0.475858	-0.100978	-0.648657	-2.384369	-2.715592	-2.669851	-4.017922	-3.793732	-2.405992	-2.254573	-2.558651	-2.186999	-0.428094	-0.713067	-0.686603	-1.612977	-1.146841	-0.796467	-1.981176	-2.125201	-2.023501	-1.539304	-2	-1.948113	-1.755829	-3.163623	-0.342063	-0.130355	-0.376767	-0.894984	-0.95499	-0.866883	-0.500249	-0.358584	-0.416658
YDL014W	-1.38109	-1.500502	-1.578621	-2.192645	-1.984893	-2.01954				-1.133583	-1.031027	-1.127379	-6.345775	-6.166582	-8.17742	-7.383704	-4.867896	-2.825971	-4.421464	-4.918863	-4.027481	-1.647698	-2.025535	-1.807355	-2.742504	-2.215729	-2.306661				-3.5025	-5.285402	-5.870365	-3.554195	-6.957595	-1.220266	-1.432959	-0.991588	-1.201634	-1.984893	-2.037755	-1.427682	-1.584963	-1.771925
YPR043W	-0.950342	-0.65391	-0.709485	-1.360882	-1.239466	-1.527247	-1.632268	-2.705715	-2.574909	-0.050881	-0.52806	-0.839247	-3.271709	-3.819197	-3.509861	-4.720477	-3.937173	-3.30117	-1.027068	-2.164745	-1.968091	-3.517848	-2.610498	-1.98388	-2.399407	-1.670692	-2.537434	-2.782608	-3.159871	-4.447459	-1.218092	-1.348664	-1.270358	-3.198051	-1.121803	-0.797811	-1.219445	-1.371681	-1.285402	-1.167665	-1.071317	-1.098302	-0.969139	-0.913585
YDR233C	-0.5157	-0.662228	-0.932185	-1.671513	-2.060542	-1.463284				-0.364934	-0.548126	-0.502844				-7.228819	-7.459432	-3.694261				-5.209453	-7	-6.087463				-6.930737	-4.523562	-7.357552				0.00E+00	0.00E+00	0.089637	0.033947	-1.047306	-0.986325	-0.278976	-0.611323	-0.398549	-0.229868	-0.025535
YBR172C	-0.949626	-1.152851	-0.682611	-0.521166	-1.051995	-1.267933	-1.658963	-1.255257	-1.31366	-0.742504	-0.61471	0.113211	-2.8314	-3.102362	-4.049244	-1.160465	-2.355095	-2.906891	-3.398031	-2.577429	-2.347923	-2.423211	-1.912537	-2.523562	-1.906891	-2.331206	-1.67423	-3.402098	-1.750771	-3.30117	-1.707819	-1.578536	-1.471306	-0.776587	-1.604196	-0.621096	-0.742063	-0.31034	-1.529733	-1.473931	-1.490326	-0.184706	-0.594008	-0.419625
YLR175W	-0.708537	-0.730393	-0.769702	-1.336812	-1	-1.038819	-3.176323	-2.402098	-3.369234	-0.420286	-0.808684	-0.635965	-2.849666	-5.790077	-4.893715	-2.751321	-3.50057	-3.759737	-4.824428	-6.214319	-5.164907	-2.468769	-2.986579	-3.43664	-3.466318	-2.561504	-3.636625	-2.84022	-2.851749	-7.622052	-2.246311	-2.147754	-2.722466	-2.876123	-2.696119	-0.493607	-0.872943	-0.444481	-1.652632	-1.23224	-1.424688	-0.909545	-0.931383	-0.890177
YLR167W	-0.799701	-0.634243	-0.528379	-2.305808	-1.799701	-3.180572	-3.234465	-3.0268	-3.896164	-2.623957	-0.810623	-1.384392	-3.452859	-3.481127	-4.807355	-4.336283	-5.984893	-3.468769	-2.897553	-3.195348	-3.392317	-1.621957	-1.417853	-1.061401	-2.217905	-4.765535	-3.04182	-4.738768	-6.658211	-7.906891	-3.415037	-3.063503	-2.718818	-1.039622	-2.263159	-1.371094	-1	-1.561879	-2.407175	-1.441372	-1.75112	-1.174029	-1.567889	-1.574115
