UID	BC187_Avg_log2_Fitness_Score	BC187_FDR	BY4743_Avg_log2_Fitness_Score	BY4743_FDR	DBVPG1373_Avg_log2_Fitness_Score	DBVPG1373_FDR	NCYC3290_Avg_log2_Fitness_Score	NCYC3290_FDR	Y12_Avg_log2_Fitness_Score	Y12_FDR	Y2209_Avg_log2_Fitness_Score	Y2209_FDR	Y389_Avg_log2_Fitness_Score	Y389_FDR	Y7568_Avg_log2_Fitness_Score	Y7568_FDR	YJM1273_Avg_log2_Fitness_Score	YJM1273_FDR	YJM1389_Avg_log2_Fitness_Score	YJM1389_FDR	YJM1592_Avg_log2_Fitness_Score	YJM1592_FDR	YJM978_Avg_log2_Fitness_Score	YJM978_FDR	YPS128_Avg_log2_Fitness_Score	YPS128_FDR	YPS163_Avg_log2_Fitness_Score	YPS163_FDR	YPS606_Avg_log2_Fitness_Score	YPS606_FDR
YBL013W	0.357510965	0.000790873	0.148983966	0.251660547	-0.6012614	0.004438754	-1.272719433	0.0000398	-1.172391302	0.00000325	0.222195389	0.402723876	0.083162432	0.672930297	0.330979714	0.000466849	-0.005862	0.976978525	-0.073574299	0.693134579	-0.05822481	0.854549929	0.162254065	0.431634666	-0.264829939	0.426422392	-0.357981263	0.028553716	-0.459057778	0.604882096
YBL015W	0.34439716	0.29607467	-0.104400641	0.656926898	-0.35634897	0.038279042	-1.170145933	0.04736748	-0.276281343	0.550620895	-0.116201706	0.850777478	0.127119404	0.701541704	-0.225570355	0.149918948	-0.591419651	0.044292053	-0.663469609	0.010920037	0.430127109	0.312648844	0.068556769	0.964319438	-0.260390085	0.584498398	-4.894879685	0	#N/A	#N/A
YBL016W	0.045562814	0.755860006	0.061526621	0.605739299	-0.153637728	0.059387346	-0.640538992	0.007323437	-0.75303879	0.000526581	0.196976539	0.459355738	0.417511669	0.004375042	0.496836206	0.000000755	-0.010392374	0.961101065	0.135806988	0.425468188	0.251495049	0.280668137	0.283210276	0.26578627	0.32410077	0.186328527	-0.506996004	0.015404504	-0.241042409	0.827821501
YBL017C	-1.299787097	0.000294908	-1.028606265	0.000122444	#N/A	#N/A	#N/A	#N/A	-3.605800821	0.00000000288	-1.005593616	0.067623192	-1.01103003	0.009240497	-1.939420869	0	-4.61175364	0.00000000124	-2.184436433	0.00000361	-1.226661992	0.024766213	-0.241607421	0.572774361	#N/A	#N/A	0.231522742	0.959824635	#N/A	#N/A
YBL018C	0.140221702	0.308066426	0.10709765	0.345056315	-0.663017295	0.0000000214	-0.613727776	0.071870682	-0.363922467	0.127507413	0.235782186	0.344420783	0.363929175	0.007176851	0.056791822	0.598840925	-1.131567503	0.00000774	-0.068484127	0.68937507	0.306683757	0.143756317	0.152063398	0.544836578	0.681572941	0.001837051	0.306877769	0.0049431	-0.655312823	0.45413114
YBL019W	-0.042898287	0.816565007	0.245567098	0.072752522	-0.500980212	0.132022492	-0.969086574	0.004156528	-0.524571309	0.093432887	-0.228091645	0.474655482	0.266165824	0.293385326	-0.193007096	0.188626183	-5.864074474	0	-0.709992262	0.000273792	0.288290941	0.403991954	0.152209514	0.641009792	-0.230762699	0.594309213	0.408284842	0.001057581	-0.847384451	0.387392995
YBL021C	-0.134873155	0.616339825	0.104534728	0.496647913	-0.728394784	0.013471593	-0.386699816	0.222387407	-1.367795094	0.0000195	0.36747734	0.308827906	0.082680876	0.795626038	0.331413154	0.00753483	-0.909406517	0.018126112	0.060709005	0.815112564	0.562219299	0.104023868	0.357306465	0.223804775	0.727198458	0.000509824	0.211836539	0.177151041	#N/A	#N/A
YBL023C	-2.814271926	0	-1.797925331	0	-6.013087265	0	-2.669132088	0.00000471	-7.243190504	0	-1.028897047	0.01323248	-2.840732568	0	-2.362166478	0	-2.723433231	0	-5.476035475	0	-1.970215958	0.00000245	-1.004125333	0.000474977	-4.891652938	0	-3.282294429	0	#N/A	#N/A
YBL024W	-0.005679764	0.972480673	-0.121150163	0.251297765	-6.234688579	0	-1.196891253	0.000209806	-2.821796367	0	-0.262121253	0.305057837	0.002558261	0.990468707	-0.055110698	0.610012983	-0.554657046	0.007154294	-1.728033313	0	-0.327622232	0.188745044	-0.419861246	0.17106548	-1.058248426	0.00056187	-0.947570751	0.0000000172	-2.13097075	0.009769643
YBL025W	0.581868225	0.00637085	0.411321323	0.001847005	#N/A	#N/A	1.068875052	0.000000529	-0.498328049	0.380393263	0.319511334	0.528321336	1.183602354	0.00000202	0.602664947	0.000865735	0.130293533	0.743156243	-0.259334699	0.399146152	0.369542708	0.298548525	0.841903447	0.006223245	#N/A	#N/A	0.21392706	0.179647038	0.502506458	0.580167262
YBL026W	0.417228802	0.000807519	-0.000774244	0.990799508	-0.238359107	0.349873522	-0.394877881	0.39590922	-0.730882799	0.001843431	0.328366072	0.326459571	0.577216332	0.001388719	0.305366183	0.014120392	0.518218261	0.005855637	0.545697937	0.002568675	-0.072098957	0.814408112	-0.242835358	0.503124153	0.705716432	0.007259829	0.502689913	0.000109449	0.3800335	0.687778198
YBL027W	-0.726849006	0.000225288	0.47877116	0.014189304	-4.856618536	0	-2.351951078	0.000802698	-4.43637052	0	-0.492899151	0.081323497	-0.075068144	0.766566525	0.04465689	0.692100578	-1.242985424	0.000000657	-1.826363355	0	-1.140181182	0.0000015	-0.264637099	0.401014499	-2.320845557	0.000000000215	-1.290242539	0.00000000016	-1.528887035	0.060160782
YBL028C	0.13943043	0.284338514	0.024728285	0.851013477	-1.309290083	0	-2.132239599	0	-1.869956319	0.00000000027	-0.220370138	0.494549827	-0.167307859	0.488520221	0.264046985	0.009936939	-0.757008639	0.000345756	-0.972824099	0.000000126	-0.411547175	0.112276322	0.119648543	0.684649805	-0.335083784	0.438611132	-0.935344843	0.00000116	-2.517080079	0.004449698
YBL029W	-0.231262901	0.141495417	-0.054482728	0.720785523	-5.692772541	0	0.230792854	0.497761672	-0.625454436	0.028543056	-0.44112648	0.046675214	0.587515342	0.002145029	0.061489189	0.614549737	0.104393549	0.698539173	-0.447084813	0.032446044	-0.033548351	0.91127414	-0.286985786	0.207464323	-0.295387976	0.508110208	0.039969821	0.854839855	0.181154229	0.869337446
YBL031W	-0.205053148	0.489591096	-0.126610819	0.488573551	-0.359004489	0.014032201	-2.596138157	0.00000416	-1.75867404	0.0000391	0.64622527	0.349634469	0.178168122	0.57950351	-0.717215242	0.024780881	-1.286397951	0.002910098	-0.459229154	0.086301712	-0.153483001	0.766937414	-0.097568066	0.842655473	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
YBL032W	-0.71611396	0.00000182	-0.618905182	0.0000382	-0.213630006	0.237541792	0.045552279	0.901913598	-2.304647836	0	-1.491436706	0.00000000532	0.046622368	0.863069635	-0.797238395	0.000000059	-3.072858485	0	-3.305624895	0	0.384652418	0.385379894	-1.197876621	0.0000565	-6.040538152	0	-3.378400996	0	-3.715585279	0.001365464
YBL033C	1.341182939	0.000014	0.378904407	0.052486028	#N/A	#N/A	1.337873924	0.0000248	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	0.082851636	0.776920094	0.321726815	0.442472216	#N/A	#N/A	#N/A	#N/A	0.05661137	0.987296288	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
YBL035C	0.013973537	0.929822618	0.557514331	0.120364517	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	-0.441451611	0.274881584	#N/A	#N/A	2.004081199	0.0000905	-0.23110656	0.749847923	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
YBL036C	#N/A	#N/A	0.07654517	0.747770638	-0.878999565	0.00000157	#N/A	#N/A	0.72419549	0.034069023	1.475552626	0.01909984	0.059953522	0.889901548	-0.227204088	0.378927009	-5.110305626	0	0.090242632	0.757140325	-0.55277473	0.229266606	0.123111918	0.834488686	#N/A	#N/A	0.206390058	0.197785134	-4.886900656	0.000128342
YBL037W	-0.919495668	0.000994793	-0.452234537	0.114580522	-0.290764331	0.260241895	-3.004301278	0.00000257	-2.648047549	0.000142178	-0.702066468	0.395623919	-0.352145315	0.377307685	-1.370407682	0.00000047	-4.437249438	0.00000000205	-1.739227292	0.00000559	-0.516052885	0.38003251	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
YBL040C	0.29913709	0.034194828	0.616046477	0	-0.009764064	0.881887406	-0.208508216	0.420261379	-0.044819809	0.971186307	-0.136347615	0.641727796	0.335228064	0.024071713	0.142641332	0.189480426	-0.018405202	0.913942611	-0.523044053	0.001555398	0.499896357	0.004059835	0.165319985	0.53736851	0.425177443	0.055976161	-0.169127668	0.189267	-0.41890149	0.644104754
YBL045C	-0.435157185	0.020232567	0.106001833	0.594641049	-0.389812562	0.01865119	-1.393206824	0.003223671	-1.829195814	0.0000231	-0.034023086	0.939270573	-0.292272387	0.261131078	0.112383466	0.438109822	-1.280078108	0.0000276	-1.329822636	0.0000000742	0.029912781	0.952533041	0.154026987	0.693625958	-0.617138275	0.190685258	0.146777727	0.378317903	-0.892982149	0.316272703
YBL049W	1.239493145	0	0.369833883	0.010721297	1.480388662	0	1.021219703	0.0000177	0.750929341	0.000659296	0.794170827	0.008096995	0.868871956	0.000000397	0.601086618	0.000000345	0.980333205	0.0000096	1.174865904	0	0.890574861	0.0000000271	0.908897274	0.000000215	0.977285144	0.0000151	-5.747302897	0	#N/A	#N/A
YBL050W	-0.173686457	0.13030445	0.105340211	0.273637753	0.120169688	0.222537324	-0.736549944	0.000564478	-1.400320271	0.000000000406	-0.055014406	0.857668781	-0.20303168	0.171333437	0.121807348	0.168458352	-0.323969051	0.186095779	-0.488864967	0.002959743	-0.053980821	0.843840652	0.35732982	0.054513642	-0.556108042	0.024937941	0.174830194	0.13388829	-0.528037449	0.57087021
YBL051C	-0.463364047	0.000739686	-0.416240518	0.000011	-2.725742619	0	-2.484445499	0	-2.055651861	0	-0.426658663	0.087962936	-0.401081697	0.005222833	-0.728806354	0	-2.548979002	0	-2.098998498	0	0.068273027	0.862593884	-1.756409432	0.0000000476	-1.77270783	0.00000000142	-0.983735051	0.000000000883	-2.221202976	0.016845455
YBL052C	-0.337667341	0.025625695	0.12830275	0.289657515	-5.60308857	0	-0.340053059	0.228205994	-2.07606305	0	-0.659359858	0.006596265	-0.397008611	0.023258486	-0.445693915	0.00064408	-0.453257671	0.161465317	-0.727224106	0.000318686	-0.151559393	0.606178168	-1.057298341	0.000200178	0.265418347	0.446046035	0.037591003	0.828649325	-0.698258287	0.483440549
YBL054W	0.15606803	0.354132445	0.181781841	0.27003767	-1.347246116	0.0000206	-1.518419925	0.001408293	-2.203861885	0.00000000119	-0.337811339	0.469204087	-0.971869271	0.0000385	-0.153847758	0.338517586	-0.551052647	0.019148317	-1.940585517	0	-0.818951806	0.039084393	0.22406739	0.526052679	-3.453598022	0.0000000103	-0.306032232	0.034758915	-1.5343986	0.146565985
YBL055C	-0.047644981	0.852432131	-0.659043414	0.006517246	-0.58665768	0.038204798	0.389127104	0.458002441	-0.421105698	0.322095953	-0.357064394	0.527301227	0.025803861	0.941309851	0.290666954	0.132405176	-0.902902445	0.329045955	-0.164238351	0.621017734	-0.134752554	0.85634457	-0.477405878	0.26828565	#N/A	#N/A	-0.003398354	0.998289872	-1.063220407	0.869337446
YBL056W	-0.112871617	0.554932195	-0.1998639	0.211083619	-3.145570514	0.000015	0.442391335	0.290613936	-1.465103463	0.000373293	0.019295728	0.974673965	-0.305646342	0.337435587	0.124459963	0.451180379	-0.268703918	0.65381237	0.226225562	0.281588397	-0.593089991	0.186389816	0.211903906	0.515756111	-0.087200461	0.877478222	-0.202062344	0.240464153	0.086093107	0.936671766
YBL057C	0.146466243	0.401747853	0.460611399	0.001394018	0.189310126	0.343914795	-0.150738459	0.713625307	-1.000165229	0.00308758	0.006947705	0.991919895	0.204416246	0.34568656	0.105741246	0.445802873	0.135894464	0.454238825	-0.906613236	0.000161059	0.480829795	0.120795915	-0.083218316	0.822207634	-0.098765591	0.790982078	-0.007668489	0.958790006	-1.162737993	0.151212043
YBL059W	0.127585402	0.420154796	0.020464059	0.845760257	-0.31334441	0.004066145	-1.233607982	0.0000000424	-1.215630583	0.0000252	-0.412961712	0.16708998	-0.049015603	0.803666365	-0.1631505	0.19563728	-0.703793895	0.015734419	-0.44051873	0.028451295	-0.182263052	0.629896598	-0.368899308	0.259974726	-0.09088643	0.85665157	-0.451923387	0.003159524	-0.327416717	0.721624645
YBL061C	-0.35671702	0.052586685	0.132037862	0.439764623	-0.89072809	0.000334711	-3.05784331	0.000000219	-2.208756922	0.000000000331	0.336150557	0.317283903	-0.853684281	0.000618506	-0.126187543	0.39896686	-0.68843508	0.018767494	-0.94561596	0.0000408	-0.387045712	0.268263798	0.047516269	0.894615302	-0.839092564	0.033633028	0.028792033	0.878387392	-3.389034827	0.008103925
YBL063W	-4.340479833	0	-3.639247143	0	-2.587334807	0	-3.768674461	0	-4.783363325	0	-2.873895202	0	-3.263881835	0	-3.917027328	0	-3.712022351	0	-2.519686123	0	-4.79095502	0	-3.414250418	0	-1.930575681	0.000013	-1.692907695	0	-1.402197044	0.099670951
YBL064C	0.032204401	0.9289011	-0.045583235	0.84438895	#N/A	#N/A	-1.019621329	0.011957393	-1.185287127	0.006286662	0.910602015	0.041803828	0.296403979	0.437437913	0.128408291	0.531623282	-0.054342201	0.86413151	-0.725461888	0.016899634	-0.001258897	0.990022034	-0.524020158	0.23053814	#N/A	#N/A	0.012787871	0.954098939	0.148875297	0.881294342
YBL066C	0.005753554	0.976710098	-0.085751082	0.669475685	-5.274853677	0	0.884555544	0.184389047	-3.868323971	0	-0.015041496	0.966627964	-0.585234052	0.017637065	-0.761940523	0.000000197	-6.162167057	0	-1.219352982	0.00000576	0.519717107	0.216668019	0.443405992	0.214910423	-1.727090048	0.00097615	-0.763993144	0.001150417	-3.090671623	0.040929307
YBL067C	-0.226615213	0.133177942	0.404337284	0.0000291	-0.552020944	0.023146814	0.081179317	0.850433456	-0.718938773	0.004173997	-0.44193582	0.1455927	0.152371226	0.300887661	0.012427204	0.921442858	0.232264031	0.180467995	-0.959984467	0.0000000707	-0.123068737	0.604721089	-0.184346685	0.469676682	-0.328778277	0.316240092	-0.696064954	0.0000119	-1.083169516	0.210522402
YBL068W	-0.120901754	0.560173481	0.373610983	0.001160132	-0.127776529	0.186797165	0.50958311	0.159562245	-0.436712006	0.133820471	-0.196953198	0.583885409	-0.14224225	0.509716853	-0.195222841	0.140445359	0.260530817	0.111269022	-0.217778732	0.267174748	0.434992783	0.059405568	0.224568094	0.453211527	0.461692977	0.101691738	-0.407541411	0.004724036	-0.281877973	0.796905344
YBL069W	0.245174696	0.126952734	-0.080149084	0.624792168	-0.679796711	0.000000726	-0.04809677	0.888503212	-0.200330605	0.534592223	0.617166925	0.129904755	0.409039357	0.022671204	-0.231537272	0.105028534	-0.256248906	0.292334862	-0.695748504	0.000285207	-0.451626794	0.063330752	0.074369912	0.826998709	-0.071879892	0.871966943	-0.453553496	0.012832138	-0.033720207	0.994187096
YBL071C-B	1.147589755	0	0.585385424	0	0.875032318	0	1.537535409	0.0000000554	0.746802732	0.002315383	1.710937214	0	1.337468605	0	1.066515653	0	0.662691113	0.048442743	1.939587255	0	0.748305679	0.0000818	0.669819608	0.00034959	1.086928753	0.004070175	0.643880379	0.000000744	0.990569701	0.171176862
YBL071W-A	-0.126671413	0.485403768	0.047003675	0.673568831	-1.076327224	0.00000441	-1.626854191	0.0000000503	-2.415370259	0	-0.063431197	0.849373466	-0.422573046	0.048716985	0.236711941	0.020004925	-0.468057954	0.119080936	-0.851705274	0.0000091	-0.801894018	0.002204019	0.467312421	0.22167475	-0.915702629	0.024819528	-0.738759143	0.00000484	-4.145672907	0.000394766
YBL072C	-1.146798827	0.000000278	-0.733460242	0.00000119	-2.852440623	0	-3.796498968	0.000000000394	#N/A	#N/A	-0.53101492	0.255704699	-0.358211232	0.241107	-0.432580108	0.020652147	-4.824297959	0.000000000171	-3.59802332	0	-1.289658291	0.00252028	-0.888858703	0.003014386	-3.240271423	0.000000892	-4.936254372	0	#N/A	#N/A
YBL074C	-0.082366718	0.58978292	-0.192436209	0.043178026	-0.751983403	0	-0.746441583	0.004657196	-1.847551232	0	0.030545908	0.916132151	-0.005581061	0.972457393	-0.011457207	0.925764309	-0.502002957	0.00031283	-0.20722078	0.215411222	-0.428675964	0.024350698	-0.078617987	0.788487538	-0.312636204	0.278775489	-1.897359588	0	-1.018135076	0.157372343
YBL075C	-0.053819865	0.784810762	-0.857353273	0.000154779	-0.795800048	0.00000063	#N/A	#N/A	-0.590376164	0.121192804	-0.302137004	0.430630083	0.022991192	0.94499094	-0.416143485	0.019306639	-6.014217771	0	-0.474979887	0.011544665	-0.555630761	0.069836813	-1.216641873	0.006183396	0.602427209	0.021138066	-0.16358237	0.214154251	#N/A	#N/A
YBL076C	0.264617636	0.395152041	-0.137875976	0.58312833	-0.713733363	0.000000000131	-1.379688013	0.029193939	#N/A	#N/A	-1.658972129	0.012227415	0.32172841	0.511922742	-1.274143414	0.000334619	-0.091318564	0.846714419	-1.634857445	0.000170765	#N/A	#N/A	-0.090052045	0.862273106	#N/A	#N/A	-1.056641667	0.022864391	#N/A	#N/A
YBL078C	0.066406494	0.79031557	0.362634369	0.010153138	0.24724718	0.006387973	-0.016802879	0.971521602	-1.865055467	0.0000000522	0.34530077	0.337871296	0.654642498	0.001060546	0.35607223	0.009856607	-1.2099922	0.001727266	-0.119617843	0.635985457	0.071190344	0.876596441	0.602612156	0.02464028	-0.69983637	0.076164309	0.174103671	0.40792857	-0.415094332	0.664318446
YBL079W	-1.07035147	0.00000000307	-0.550147113	0.002066114	-5.168314365	0	-0.777002593	0.162676835	-1.548389638	0.0000368	-0.869707604	0.000706743	-0.630333449	0.004336535	-1.114468057	0	-0.781866149	0.008516472	-0.930144105	0.000027	-1.316588855	0.000141138	-0.47433739	0.177095666	-1.10551182	0.013500234	-0.072027413	0.674178622	-0.589705457	0.500793269
YBL080C	-0.03110124	0.932665603	-0.414766377	0.08764513	#N/A	#N/A	-2.770821372	0.01391842	-0.896258934	0.074872623	-0.48613201	0.360943172	0.105159615	0.788182468	-0.002259511	0.996617294	-0.267636339	0.545216444	-0.6233223	0.125259227	-0.274888618	0.641805102	0.885799886	0.020205025	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
YBL081W	-0.294271674	0.228236823	0.171081946	0.166371166	-0.933521692	0.000120889	-0.84568587	0.008193856	-1.215240302	0.003422303	0.257994455	0.578613962	-0.370083355	0.23452317	-0.15474209	0.426970488	0.06086265	0.822962673	-0.882618874	0.001966124	-0.155261741	0.728615735	-0.29751247	0.497134205	-0.51311814	0.389462767	-0.016345972	0.908355665	-0.242361227	0.841999437
YBL085W	-0.338802654	0.014524627	-0.031646137	0.825879535	-0.048515375	0.805492114	-1.737714053	0.000000351	-1.347563622	0.0000000211	-0.054463147	0.873669091	0.024340836	0.90099528	-0.295253027	0.014107028	0.314838369	0.034889667	-0.586130503	0.000602167	0.50404643	0.003127553	-0.019356547	0.947617784	0.326901186	0.252583981	0.565922919	0.00000000423	-0.533678142	0.555845933
YBL086C	-0.004090376	0.980108647	0.175719108	0.116292048	0.039257922	0.78985733	-0.508485441	0.1379344	-0.873138267	0.00087487	-0.028900586	0.93618777	0.489779721	0.000468552	0.356494033	0.000567098	0.034906337	0.89013744	-0.40023665	0.03952037	0.30895919	0.188200097	0.536507195	0.021574594	0.049121255	0.888609244	0.050419995	0.708203916	-0.477796452	0.642284308
YBL087C	-0.079979406	0.637819206	-0.22587394	0.187578582	-5.295986114	0	-2.4126577	0.0000318	-2.092321794	0.0000000042	-0.179553109	0.640347592	-0.091291736	0.709207353	-0.193710458	0.132856679	-1.057470921	0.00000565	-1.082210776	0.0000504	-1.226009115	0.000259093	-0.202623521	0.587445605	-0.8904402	0.05480308	-0.888953704	0.0000507	-3.289673109	0.006837748
YBL089W	0.251263406	0.487808393	0.413894587	0.053463859	#N/A	#N/A	-1.768361528	0.000758239	-0.803964105	0.211196003	-0.350372763	0.474655482	0.352057252	0.252431592	0.356799979	0.132814737	0.352005496	0.496186365	-0.42456055	0.344696347	-0.028145701	0.955868993	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	-0.237711353	0.823287286
YBL090W	0.013410134	0.967314163	-0.25014387	0.175413371	0.149971753	0.241159877	-1.921741101	0.001737427	-1.2093447	0.000246912	-0.440510047	0.24210275	-0.208528166	0.44361291	0.088560323	0.590014732	-0.164277397	0.516505753	-0.903056597	0.000732581	-0.429932086	0.096742132	-0.10342555	0.863098427	-1.142326924	0.031629833	0.19708413	0.324930147	-0.863957963	0.314416299
YBL091C	0.096746925	0.695547108	-0.398727514	0.04515779	-0.307616066	0.044245339	0.265658692	0.782556847	-1.901946569	0.000291505	-0.094382151	0.87171272	0.400258646	0.175445712	-0.217967732	0.251554198	-1.363120733	0.00191753	-0.976789613	0.003562744	0.391579601	0.515847067	0.229323843	0.536887027	-0.552100427	0.358519248	-1.89241962	0.0000000019	#N/A	#N/A
YBL091C-A	-1.437653951	0	0.0505332	0.826801121	-0.163172871	0.171968394	0.148026626	0.775414075	-2.014670565	0	0.274398293	0.338589196	-0.34720976	0.122453062	0.078456731	0.496710221	-0.32030825	0.135673357	-0.231251507	0.211744186	0.318439742	0.185348816	0.484477456	0.015426417	-0.357032272	0.215872056	-0.085815422	0.590415348	-0.079193658	0.960780936
YBL092W	-0.846943622	0.000000000175	-0.572468253	0.00000000277	-1.868756992	0	-3.640738517	0	-5.121224091	0	-0.354091445	0.111808501	-0.952007017	0.000000000425	-0.462923948	0.00000242	-1.724926284	0	-2.141507378	0	-1.724442621	0	-0.325069507	0.153790347	-1.850575121	0	-1.737457424	0	-2.168261946	0.003098872
YBL093C	0.110390804	0.418493284	0.212775163	0.020845683	-3.230160865	0	-2.949062976	0	-3.522629718	0	-0.416835385	0.051856591	-0.294240655	0.095414609	-0.000742309	0.988442808	-1.947180706	0.000000277	-2.498862304	0	-1.183930347	0.00000288	0.223298369	0.254202274	-1.925439408	0.000000184	-0.933141534	0.00000051	-4.812814836	0.000257771
